time_step,clock_time,agent_id,agent_name,urgency_level,urgency_score,safety_assessment,fire_proximity,smoke_proximity
973,18:48,1,Klaus Mueller,critical,0.96,critical_danger,1,
974,18:49,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
974,18:49,1,Klaus Mueller,critical,0.96,critical_danger,1,
975,18:50,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
975,18:50,1,Klaus Mueller,critical,0.96,critical_danger,1,
976,18:50,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
976,18:50,1,Klaus Mueller,critical,0.96,critical_danger,1,
977,18:51,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
977,18:51,1,Klaus Mueller,critical,0.96,critical_danger,1,
978,18:52,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
978,18:52,1,Klaus Mueller,critical,0.96,critical_danger,1,
979,18:52,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
979,18:52,1,Klaus Mueller,critical,0.96,critical_danger,1,
980,18:53,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
980,18:53,1,Klaus Mueller,critical,0.96,critical_danger,1,
981,18:54,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
981,18:54,1,Klaus Mueller,critical,0.96,critical_danger,1,
982,18:54,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
982,18:54,1,Klaus Mueller,critical,0.96,critical_danger,1,
983,18:55,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
983,18:55,1,Klaus Mueller,critical,0.96,critical_danger,1,
984,18:56,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
984,18:56,1,Klaus Mueller,critical,0.96,critical_danger,1,
985,18:56,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
985,18:56,1,Klaus Mueller,critical,0.96,critical_danger,1,
986,18:57,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
986,18:57,1,Klaus Mueller,critical,0.96,critical_danger,1,
987,18:58,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
987,18:58,1,Klaus Mueller,critical,0.96,critical_danger,1,
988,18:58,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
988,18:58,1,Klaus Mueller,critical,0.96,critical_danger,1,
989,18:59,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
989,18:59,1,Klaus Mueller,critical,0.96,critical_danger,1,
990,19:00,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
990,19:00,1,Klaus Mueller,critical,0.96,critical_danger,1,
991,19:00,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
991,19:00,1,Klaus Mueller,critical,0.96,critical_danger,1,
992,19:01,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
992,19:01,1,Klaus Mueller,critical,0.96,critical_danger,1,
993,19:02,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
993,19:02,1,Klaus Mueller,critical,0.96,critical_danger,1,
994,19:02,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
994,19:02,1,Klaus Mueller,critical,0.96,critical_danger,1,
995,19:03,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
995,19:03,1,Klaus Mueller,critical,0.96,critical_danger,1,
996,19:04,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
996,19:04,1,Klaus Mueller,critical,0.96,critical_danger,1,
997,19:04,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
997,19:04,1,Klaus Mueller,critical,0.96,critical_danger,1,
998,19:05,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
998,19:05,1,Klaus Mueller,critical,0.96,critical_danger,1,
999,19:06,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
999,19:06,1,Klaus Mueller,critical,0.96,critical_danger,1,
